country,x1_2012,x2_2012,x9_2012,x11_2012,x12_2012,x14_2012,x15_2012,x16_2012,x18_2012,x19_2012,x21_2012,x25_2012,x29_2012,x31_2012,x35_2012,x36_2012,x37_2012,x38_2012,x45_2012,x47_2012,x48_2012,x49_2012,x58_2012,x67_2012,x68_2012,x69_2012,x86_2012,x100_2012,x121_2012,x125_2012,x126_2012,x129_2012,x131_2012,x132_2012,x134_2012,x139_2012,x140_2012,x142_2012,x143_2012,x146_2012,x149_2012,x150_2012,x153_2012,x154_2012,x155_2012,x156_2012,x157_2012,x161_2012,x162_2012,x163_2012,x167_2012,x169_2012,x171_2012,x172_2012,x173_2012,x174_2012,x179_2012,x187_2012,x190_2012,x191_2012,x192_2012,x195_2012,x204_2012,x205_2012,x211_2012,x212_2012,x213_2012,x218_2012,x219_2012,x220_2012,x221_2012,x222_2012,x223_2012,x242_2012,x243_2012,x244_2012,x253_2012,x255_2012,x258_2012,x261_2012,x268_2012,x274_2012,x275_2012,x277_2012,x283_2012,x284_2012,x9_2013,x11_2013,x12_2013,x14_2013,x15_2013,x16_2013,x18_2013,x19_2013,x21_2013,x25_2013,x29_2013,x31_2013,x35_2013,x36_2013,x41_2013,x42_2013,x45_2013,x47_2013,x48_2013,x49_2013,x58_2013,x86_2013,x100_2013,x121_2013,x125_2013,x126_2013,x129_2013,x131_2013,x132_2013,x134_2013,x139_2013,x140_2013,x142_2013,x143_2013,x146_2013,x149_2013,x150_2013,x153_2013,x154_2013,x155_2013,x156_2013,x157_2013,x161_2013,x162_2013,x167_2013,x169_2013,x171_2013,x172_2013,x173_2013,x174_2013,x187_2013,x190_2013,x191_2013,x192_2013,x204_2013,x211_2013,x213_2013,x216_2013,x218_2013,x219_2013,x220_2013,x221_2013,x222_2013,x223_2013,x242_2013,x243_2013,x244_2013,x255_2013,x258_2013,x261_2013,x267_2013,x268_2013,x274_2013,x275_2013,x283_2013,x284_2013
LIBYA,100,99.99,50916683530,8103.361113,0.994799205,9.363279726,7474585693,2.1374382,26.8438217,21467934567,26.96974896,6.325,50.75126078,8.726712664,,,1398125.134,16514.43158,0.977528218,0.296874337,7000,3.961501695,21.9,9.8,12.3,77.8,11.70024919,5.203,74.59357461,2.543,,111.09,1.739812754,1425000000,0.123327688,81905365776,104.4867889,13035.1922,104.6576121,,669.1427957,4.29879351,,39.7309851,96.6,,40,,6.059803922,2.524619521,,27.89159846,74.503,68.932,71.64956098,0.02369209,,155.7690861,12.9,8.1,15.1,-501692,29.74773056,,1971000000,,,4.335691981,3.571048683,-0.083502662,29.32987109,66.33443693,49.1843353,0,16.5,0.5,0,111.4046003,22.012,1.75064372,1759540,82.44949,71.49036,0.143240825,77.988,0.142419185,45261777969,7223.407576,1.085516584,9.07025257,5881929678,2.1374382,21.11261945,13718429973,21.27201722,6.2694,51.28711413,8.726712664,,,618,4.326,0.977528218,0.299011255,7000,,21.425,,5.275,70.43204245,2.507,1.043292444,110.15,1.071598761,702000000,0.123327688,65509594212,-13.55238921,10454.79255,-13.31211236,,432.8442303,4.29879351,,64.82641473,96.6,,40,,2.605818027,16.5,28.10710071,74.548,68.905,71.65768293,0.024399083,165.0449946,12.4,7.8,14.5,29.74773056,3199300000,,100,4.39338607,3.561150642,-0.277559486,29.50713112,66.09948281,49.39338368,0,16.5,0.5,111.7142439,21.83,3.351427317,0,1759540,82.66295,71.71239,78.17,-0.044456139
LIECHTENSTEIN,100,,,,,17.74870135,679647634.3,3.062216141,0,0,,,,37.5,,,,,18.75,,,,9.7,,,,,6.1,,1.51,39.32780445,103,,,43.125,5487773452,,149160.7581,,,,,,,,,,38.34219944,,0,89.4077,,85.2,79.7,82.38292683,,,98.42863378,,,,,,48.78787994,,,,,229.94375,0.692780427,,,,,24,,,,85.635,,160,,,43.11038449,14.365,0.379147374,,,,,,,,0,,,,35,,,,,16.25,,,,9.2,,6.7,,1.51,40.6662153,99.67,,,43.125,,,,,,,,,,,,,,,93.8,,85.2,79.7,82.38292683,,104.0677048,,,,,,,,,231.5,0.674515973,,,,,20,,,85.67,8207.343413,,160,,,14.33,0.434249715
LITHUANIA,100,100,35626206155,11924.0003,0.346506312,12.85805114,5278846140,4.9,0.110460308,45349249.66,0.364731207,14.014,48.38932211,45.34894853,4.443823807,11.99154293,592996,11874,36.06758784,1.507764827,23350,52.17357514,10.2,2.9,8,89,,13.7,81.65679117,1.6,25.39488925,120.6,1.343317951,575641354.2,34.68743019,42852204396,3.835604582,14342.52348,5.23763076,20.11047559,939.0414894,6.66314769,62.59412968,80.79623852,91.2,95.8,68,30.72977542,3.086963828,6.795768468,67.22998933,50.48028928,79.6,68.4,73.86341463,0.01524506,20.67456781,165.055831,4.5,2.9,5.6,-169529,30.35289186,48.5694313,1135009182,3.518247721,1507646705,18.14257337,47.67165013,-1.341201988,14.46711681,67.39030982,53.94742774,81.2,24.5,24.4,26.12055641,5207.8923,33.396,272.7784206,65300,86.16486,63.19008,17.24647643,66.604,-1.443270686,38834743154,13130.09689,0.335773802,13.08507747,5870355864,4.9,0.096386913,43244546.4,0.356932596,12.8092,48.8518381,46.13322696,3.95296763,-3.366594396,15.28277635,2.378,36.54567212,1.42184577,21950,50.26734686,10.1,,14,84.05604409,1.6,27.71688997,117.12,1.526091132,708290850.6,34.7187874,46412093986,3.544744983,15692.01291,4.597945678,20.38120457,965.5638434,6.23711746,62.85337763,82.8054145,91.6,96.2,65,30.05414091,1.047466621,68.4529,50.15144763,79.9,68.7,74.16341463,0.014436831,151.3449586,4,2.7,5.3,32.63230277,851918300,2060015202,91.79239135,18.38478175,47.19088951,-1.012007368,14.43432609,67.18089216,53.95086055,89.4,24.1,28.3,5260.864141,33.446,256.6192727,6,65300,86.28412,63.52806,66.554,-1.087106721
LOW & MIDDLE INCOME,80.95452897,48.91017794,1.81E13,3178.835321,0.830040351,12.9139419,,3.141080058,3.793775031,,5.288469798,49.85796696,54.94283819,43.40562239,10.33245257,2.83138807,981793798,9482612.191,11.89104175,0.792426584,20795434,12.59471459,21.42427457,27.54012111,9.952230903,62.50933158,7.691579965,7.600171658,28.60935239,2.657624834,5.630084342,126.5548948,2.593332372,583000000000,28.05168563,2.26E13,5.202991242,3959.550207,3.812225543,30.71689416,220.6421141,5.711770813,55.44964436,29.69798043,58.76999193,87.25477462,166,35.95745417,4.935879814,6.010789872,25.62453559,38.44547069,70.88377448,67.34824957,69.0589311,0.72544151,22.72532415,81.09851518,38.9,23.2,53,-16449428,36.1097133,47.55532837,44756466253,1.573086004,338000000000,6.034953753,76.45776985,1.339693559,28.59152707,65.37351745,49.28394552,14.11570248,19.64802315,8.270247934,22.63679511,4816.063338,54.17316073,9.614605241,76599978.5,76.92761685,69.47015148,14.02843695,45.82686409,2.680290212,1.93E13,3343.320001,0.849160565,13.29912679,,3.097938682,3.275634911,,4.677790122,49.36659685,54.76755527,43.43936356,10.31726852,4.266643434,10.25452901,2812.2374,11.89089589,0.751387169,20025813,17.41098236,21.24302168,7.806854837,7.551198066,27.73786761,2.641429694,5.82084165,129.6995436,2.810058703,671000000000,27.99889204,2.4E13,5.22441562,4151.396786,3.821358784,30.14462233,234.7463598,5.814163689,55.75824275,28.9010439,59.48308445,88.00808608,163,34.92501799,4.343371313,28.26738652,38.42996374,71.15279558,67.58364916,69.31113049,0.703711725,86.24100733,37.5,22.4,50.8,35.87975384,51543329625,349000000000,90.27369149,6.12635163,77.49105091,1.351414442,28.4509084,65.4227366,49.28487788,15.83488372,20.70376057,9.337209302,4751.823693,53.58843209,9.082471415,4.651162791,76599979.5,77.22751565,69.78844349,46.41158961,2.644813867
LOW INCOME,24.83629389,6.411963825,281000000000,476.6546214,0.28323981,8.107236927,,3.165671163,1.152735941,,10.66001723,102.9879717,88.58411304,39.06249687,33.70190577,4.81908731,13447487.85,238991.4829,9.556367753,1.152363291,3145650,1.95416553,36.81406273,57.88830493,10.21691668,31.89210195,2.736828045,9.449179564,24.35017013,4.940095446,0.140550779,134.2091785,4.873132861,15668888045,27.97814129,343000000000,6.69882118,581.2263937,3.849440161,9.199322721,34.63692441,6.23333354,77.31018106,42.4874744,26.77982183,63.28036769,254,21.15511415,6.753123517,8.412637922,4.40535045,47.35523214,61.82519316,58.77699291,60.25992568,2.813800682,9.228374364,43.83301971,58.1,28.9,85.5,-1165621,41.08025984,47.62147141,2513824622,4.377967704,12069301761,3.372171298,44.09390084,2.743761559,43.25991688,53.36791182,50.29787866,1.875862069,22.07399791,0.772413793,65.74214908,5041.025613,71.04863346,0.936538355,14455816,61.93520167,55.43922615,14.23901012,28.95136654,4.176920929,301000000000,497.7243186,0.286792849,8.086757982,,3.195857689,1.323918159,,10.243757,100.5810628,87.80729655,39.06545767,32.36858141,2.16069564,3.059376914,90.8947,9.558067728,1.113452188,3108270,3.808702886,36.38411731,2.768544929,9.179569546,24.07726666,4.857298415,0.19398878,135.4218843,4.920411999,17978774143,27.82624036,372000000000,5.735607937,614.4642798,2.917595522,8.883591338,37.37505186,6.368989256,77.07427489,43.02903289,27.26872334,64.14662855,244,21.3075598,5.464401872,5.60791374,47.34138088,62.40580325,59.30290033,60.81279522,2.678551125,50.96161392,56.3,28.2,81.9,40.65037153,2664252575,12295371249,80.00342333,3.387267972,45.30123002,2.738125002,43.01871087,53.59402115,50.28319258,2.413793103,22.96356961,0.951724138,4906.674725,70.64419198,0.903402703,5.034482759,14455816,62.6968806,56.20874315,29.35580802,4.173344829
LOWER MIDDLE INCOME,78.11854636,41.17330689,4.53E12,1621.760485,0.831074988,8.104350073,,3.184212206,3.211480102,,4.830720605,49.90427299,59.20920061,43.63526867,17.19431001,2.684442413,264298989.2,2568519.763,19.49383878,0.786671388,8761180,11.12891501,23.72386323,32.59400687,10.84002294,56.61220174,6.162697734,7.737892485,27.24568443,2.90725963,1.202369433,128.136527,1.961106657,103000000000,26.55722379,5.27E12,4.881836358,1886.683942,3.322858714,24.08400289,77.84441767,4.09826893,64.689807,32.69345744,49.77883225,87.19441617,213,32.34313996,4.561789889,4.934332989,17.15350976,32.37465385,68.44106666,65.06022741,66.69771387,0.841596149,17.05108287,80.19611776,44.2,28.2,59,-16002393,54.84907859,47.95317841,14871341657,4.547593604,228000000000,5.043469262,137.4386539,1.50884099,31.83462667,63.12190407,49.06035426,10.6826087,15.10991559,5.495652174,19.50128386,3156.41885,62.3628602,3.797596833,20523269.5,72.43970698,64.06144339,10.63627497,37.6371398,2.717401637,4.75E12,1675.103594,0.863941569,8.152435827,,3.190652568,2.820200714,,4.386761205,48.48133518,58.69167699,43.45140943,17.11035614,4.15050112,17.97485741,1575.7763,19.28066727,0.760101806,8632830,13.1253531,23.43429446,6.518072353,7.67306441,26.48847981,2.871804527,2.014342083,130.3966871,2.030273469,111000000000,26.46013699,5.47E12,5.751238402,1929.771588,4.164291392,22.86567968,82.20858528,4.246478567,65.78105605,30.96821173,50.54508788,88.17249768,210,31.44099442,5.524279207,19.54178772,32.41278158,68.76677701,65.32337825,66.9918691,0.814269439,83.31647688,42.7,27.3,56.8,54.47054677,18064677292,234000000000,93.37402123,5.094229863,139.5328803,1.52350387,31.56960597,63.33616417,49.06337511,11.3372549,16.2916215,6.223529412,3109.030453,61.91838045,4.043308664,4.490196078,20523269.5,72.85485842,64.4542184,38.08161955,2.722985086
LUXEMBOURG,100,100,29739094517,56011.5238,0.295931651,18.31001312,6671646781,3.5,0.000919538,335053.4409,0.072474947,6.992,45.12510455,50.74131274,0.403664186,29.33491686,781146,43021,24.15444015,0.59496838,1510,101.0799712,11.3,5.8,6.7,87.4,82.59808029,7.3,189.237414,1.57,32.40132584,87.92,142.2570082,79645022026,33.47490347,55986712368,-0.847072985,105447.0932,-3.199906847,50.35147025,7550.705391,7.17505212,32.82569233,158.8847503,97.6,100,6.8,12.22248087,2.664199548,,91.94992374,44.28613645,83.8,79.1,81.39268293,0.016720951,5.579416708,145.3599468,1.6,1.1,2.1,48704,10.97351778,48.43347931,11268734750,2.988542253,1673186555,13.93726325,204.9984556,2.4015419,17.15673294,68.9060038,50.10131855,0,21.7,0,11.04249909,1883.430707,10.753,1985.135965,2590,92.00134,86.50609,39.65356152,89.247,2.784189595,30840086874,56758.11041,0.2953315,19.19681814,7331252321,3.5,0.000913048,348692.5956,0.048692255,6.5708,44.60382641,50.53281853,0.293511597,-35.26170799,6.02,0.0602,24.11196911,0.580641936,1510,98.61921817,11.3,81.66206753,7,195.565425,1.57,33.27802707,89.58,37.62222687,23248469447,33.47490347,61794506556,4.346679537,113726.639,1.962698972,51.97019409,7980.828046,7.09750384,31.414814,161.9097959,97.6,100,6.7,11.71722254,1.734030794,93.7765,44.2395321,84,79.7,81.79756098,0.016362611,148.6426713,1.6,1,2,10.79668944,12262366905,1838336783,100,13.93743634,209.7915058,2.311176253,16.90815493,69.15440873,49.98596034,0,23.3,0,1840.400471,10.432,2190.076561,3,2590,92.13287,86.82717,89.568,2.670351167
"MACAO SAR, CHINA",90.54264,,,,0.034666051,1.30436508,477575831.8,1.28724508,0,0,,3.868,25.45587048,,0,,1561850,15890,,,,177.2142578,10.913,,,,36.62973689,4.774,109.0184704,1.16,25.9699021,86.17,8.295303015,3566292992,,42991714540,9.165844611,77078.82118,6.997061949,72.99394078,,,20.07789776,50.74228032,,,82,6.244892366,6.105436186,1.277114403,61.31,48.43173564,82.426,77.93,80.12317073,,0.707090068,289.7820156,,,,35000,,47.69937134,853279165.8,0.109107219,46907064.12,7.753651641,18654.28094,2.006686044,12.5370453,79.70930306,51.94482244,,,,0,,0,,29.9,93.26686,87.01681,,100,2.006686044,,,0.033427596,0.655284158,282368938.6,1.28724508,0,0,,3.6826,26.17045992,,,,,,,,,217.7916212,11.256,37.47385896,4.787,107.5829253,1.204,26.80132421,87.97,7.289902965,3740706680,,51313531849,10.65739543,90331.81913,8.652317456,74.573299,,,18.9041007,47.10285804,,,82,,5.510678322,65.8,48.38710586,82.601,78.185,80.33914634,,304.0821011,,,,,1059951946,48659083.05,,8.119093892,18747.72277,1.828586444,12.62305125,79.25785486,51.90667821,,,,,0,309.8286084,,30.3,93.44139,87.37187,100,1.828586444
"MACEDONIA, FYR",100,66.79840982,7830800885,3784.330167,0.969788284,15.27261507,1459294026,3.464405844,0.382716355,36568438.9,2.772134301,19.039,41.12216011,50.23790642,10.52630275,-16.08613613,,,16.41554322,0.850761538,8000,48.68688294,11.175,1.6,3.2,95.2,24.17200879,9.197,45.37446727,1.497,14.8307232,112.71,3.467445259,337911248.2,39.57176844,9745251126,-0.456184412,4709.511628,-0.618878108,7.460847691,313.6337354,6.89517653,73.89110419,66.8405817,91,99.4,19,24.37153813,3.316055589,1.369471467,57.44994731,39.31879524,77.372,72.802,75.03126829,0.011974916,11.8369814,106.1686238,6.5,4.8,7.4,-4999,34.68988556,48.35380936,23859882,4.044570724,394153574,11.61274266,82.04877082,0.163572988,17.52666399,70.86059335,50.19721931,72.2,32.5,34.8,16.67198978,2609.615952,43.041,40.1107637,25710,87.39709,77.62057,7.273940834,56.959,0.158274233,8606739537,4152.743532,0.930410232,15.71635331,1648060521,3.464405844,0.27239682,28564288.14,2.207437924,18.4472,41.08529612,49.96034893,11.04439079,8.804917824,19.03703704,1.028,16.37589215,0.845863569,8000,52.98130956,11.222,24.26885793,9.297,43.78581909,1.511,16.06362693,117.92,3.737731483,402458309.8,39.57176844,10767448427,2.665637227,5195.283488,2.503505667,10.38896307,312.3879955,6.44424588,71.90401935,61.91140586,90.9,99.4,17,24.54551082,2.784383849,65.24,39.43616849,77.537,72.949,75.18704878,0.011868313,106.1738133,5.8,4.2,6.6,31.10409878,24438824,376068216.9,99.15740079,11.7906842,82.17854877,0.158046763,17.33020738,70.87910842,50.20527921,77.1,34.1,34.8,2605.494796,43.019,52.59239495,6,25710,87.57987,77.89191,56.981,0.196729073
MADAGASCAR,15.4,1.999998093,7705155554,345.6200021,0.26127992,16.8662813,1624339216,2.7,0,0,3.127449208,122.842,83.71954423,71.18486752,28.19831097,1.453709992,588169,13267,6.015864695,0.190776116,21600,1.714858084,34.921,50.5,10.2,39.3,1.613062855,7.013,29.00995501,4.528,0.139396788,127.86,8.170575686,810503138.6,21.52132624,9919780071,3.027536044,444.9584938,0.186072635,2.377213737,14.80492034,3.33963272,87.97915996,43.96676792,11.6,48.7,236,16.0477667,6.358698792,,2.3,49.43876493,65.773,62.793,64.24665854,1.957920444,,39.37666576,39.3,21.1,55.5,-5000,39.66251925,49.48551941,54035082.91,3.999291175,396720889,2.825553564,38.31885802,2.79671094,42.74365606,54.43079038,50.1732461,0,17.5,0.1,0,15116.36461,66.804,0.538268176,587295,67.50684,60.66062,4.718671581,33.196,4.725044609,8072707391,352.1423507,0.257116226,17.81065435,1830791211,2.7,0,0,3.654884641,120.168,82.502573,71.18425576,26.4202201,-6.122512127,4.896142433,16.5,6.015812994,0.184801908,21600,1.802103039,34.686,1.680953255,6.838,30.06689632,4.468,0.165706639,120.66,5.33798414,566545549.9,21.49364043,10613473833,2.263499584,462.9739991,-0.550583117,2.563487468,19.63139425,4.23357909,87.7499864,43.08713808,11.7,49.7,233,16.03156931,5.826429445,3,49.44031117,66.211,63.21,64.67390244,1.854102638,36.90806976,38.1,20.5,53.4,30.05543851,50037716.93,427480935.4,0.169109994,2.81693993,39.40281368,2.790366962,42.38931204,54.79374803,50.16392683,0,17.5,2.2,14700.39312,66.168,0.654320169,1,587295,68.1691,61.27919,33.832,4.688140638
MALAWI,9.8,3.08650732,3024923117,192.6649118,0.29858127,15.50496322,636431086.2,4.9,0.035125643,1441799.672,10.8007709,140.218,96.65478212,60.82944421,30.45343012,-2.844701102,53518.998,3201.166922,39.77513789,0.096337148,6800,4.252218485,39.979,65.1,7.1,27.8,3.215092025,8.969,37.2520185,5.318,0.00778299,184.48,-1.233407168,-52302532.29,33.9520577,4240491999,1.885799515,270.0875313,-1.187711184,2.205118135,32.13936473,9.19620196,75.40897389,51.96877857,39.7,84.7,294,19.61625793,21.271265,1.786799056,4.3506,51.52062522,61.109,59.042,60.05029268,3.512251895,11.14817936,29.2138369,50.2,24,77.3,-30000,10.24021577,50.43785858,17793284,0.667455107,28303380.41,3.315290098,166.5298685,3.06305957,45.83417938,50.85053052,50.15405305,0,22.3,0,0,1027.99693,84.202,0.891694982,118480,60.91701,56.08616,18.25384624,15.798,3.92126337,2633918039,162.6866918,0.355305245,17.19959793,640088510.9,4.9,0,0,12.02529753,138.595,95.93636704,61.4128129,33.19581012,17.40276814,8.407682776,1.357,40.30547306,0.093006525,6800,4.591069733,39.459,3.205929473,8.384,47.55704601,5.22,0.053640728,196.38,16.34362805,634708256.1,33.76113704,3883521175,5.199999988,239.8697314,2.018098377,3.012323782,26.21476794,8.33502462,73.72813393,60.50040167,40.1,86.5,261,17.18597773,27.28333333,5.05,51.4440152,62.516,60.466,61.466,3.558983946,32.33015944,47.3,23.2,71.3,11.68010205,16452780.99,34132186.2,18.61254985,3.371573513,171.7238651,3.071306757,45.59144876,51.03697772,50.13126519,0,22.3,0,996.9039154,84.056,0.926490628,5,118480,62.53808,57.9961,15.944,3.991237238
MALAYSIA,100,99.99,238000000000,8206.738793,0.810585437,11.57858313,33983240687,5.746739286,7.043917353,20658753008,7.211849102,12.762,46.32693778,23.54283975,9.79376083,0.959855457,39165195.22,343382,2.891492923,1.048691385,133600,52.9405121,16.783,16.3,10.6,73,11.07862046,4.815,79.29989261,1.968,9.989423024,124.84,2.829059379,8895774251,67.42474509,314000000000,5.473454192,10834.65908,3.841777718,36.50662908,418.3677254,4.01444376,49.65122301,68.54191141,95.9,97.9,92,40.13514529,1.655361757,,65.8,36.13391344,76.804,72.156,74.42331707,0.092751457,23.13820012,141.3296962,6.6,4.1,7.7,450000,34.91028156,48.55331039,2291880007,0.411459774,1293805738,5.307692308,88.33340435,1.559092963,26.35208404,68.33988478,48.44018977,81.8,10.4,56.1,7.383484272,19984.8804,27.474,66.15684548,330800,86.04093,74.49437,13.92673101,72.526,2.655726607,246000000000,8355.66063,0.844620147,11.64724492,35241491313,5.746739286,6.719373302,20314546917,6.917145815,13.0802,45.39562002,23.85938213,9.104052626,1.89363011,1.931034483,11.2,2.90366763,1.024481032,133600,54.2057624,16.805,10.87029781,4.865,75.61357687,1.956,9.889300607,128.14,3.493591567,11296278696,67.4679653,323000000000,4.713453716,10973.65594,3.137593882,34.47612485,423.4301212,4.02742152,51.80007087,67.07841711,96,98,97,39.88875377,2.105012312,66.97,36.08406496,76.961,72.288,74.5675122,0.088566919,144.7153167,6.4,4.1,7.5,36.11272699,2694884309,1423370252,79.36496939,5.460436822,89.68306803,1.516364769,25.7614923,68.77740892,48.35190659,77.2,10.4,52.9,19684.12277,26.716,67.40115143,7,330800,86.31945,74.81795,73.284,2.556083314
MALDIVES,100,92.3857905,1943879068,5637.422365,0.495320821,13.75958387,310278266.5,6.7,0,0,0.037256045,9.4,48.70942283,26.33333333,3.814971624,-0.038538986,,,13,,,24.14594115,21.565,11.8,7.2,80.8,14.15451722,3.711,99.2444125,2.175,5.335921665,65.92,9.068142332,227976866.7,3.333333333,2514041557,2.496489996,6529.978071,0.366692802,,710.1386343,11.37329726,,85.26010178,98,98.6,39,19.41299497,12.13071607,2.984956768,38.9301,42.33637162,77.498,75.476,76.46234146,0.192611526,5.999446791,165.6257202,9.2,6.1,10.7,-53,37.93831568,48.0810318,259861750.2,0.125193471,3147415.886,4.83125832,1283.333333,2.099814684,27.92350725,67.24523443,49.86268078,0,6.5,17.7,0,77.92207792,57.697,87.00267098,300,87.5244,83.55751,,42.303,4.841907129,1980491887,5640.643236,0.528354912,15.1579523,354006240.6,6.7,0,0,0.040713377,8.338,48.12810085,26.33333333,3.851340417,5.116236261,19.66666667,0.0059,13,,,26.02832207,21.447,13.8275461,3.743,105.0450492,2.152,5.89844735,63.53,12.92942705,360816336.2,3.333333333,2790659901,4.69979355,7100.915779,2.568500043,,720.4603931,10.80827643,,85.78446209,98,98.6,40,17.33103188,2.314011322,44.1,42.40183808,77.627,75.627,76.60260976,0.177577388,181.1940074,8.4,5.6,9.9,37.48426221,265584668.8,3304786.681,,4.775128093,1310,2.056627758,27.71573662,67.50913529,49.85830692,0,6.5,17.5,76.33587786,56.584,85.44306501,2,300,87.79764,83.93068,43.416,4.653424912
MALI,25.6,1.999998093,7807291432,484.5537534,0.126603325,9.609985293,942516082.3,4.2,0,0,10.78611483,178.849,100.3578188,34.13484785,42.03255098,8.567452356,181742.6142,2753,5.622894795,0.139759975,7800,3.591455771,44.748,60.3,8.5,31.2,5.119734823,11.155,26.68881212,6.396,0.029083913,153.77,3.84753018,397865237.2,4.05838435,10340795747,0.030125384,641.7938201,-2.907751823,20.00188027,42.02229848,5.80112248,63.68744344,28.35228105,23.3,70.9,61,22.44134974,5.42738719,11.20666016,2.8,38.41949745,56.864,57.315,57.095,4.072553708,,98.37926527,79.2,40.2,127,-302449,60.90529196,45.94913101,110782358.1,8.001940674,827464340.9,2.650820337,13.20477385,2.980985575,47.43847461,49.91070505,49.56196598,0,10.2,3.3,0,3723.855509,62.421,0.930963877,1240190,55.13474,54.88313,6.045262867,37.579,5.105641813,8885330889,535.5158476,0.121793832,9.352388773,998750388.4,4.2,0,0,7.444570897,177.1464,100.45812,33.76605283,38.35635026,-7.370656135,8.643333333,5.186,5.254099771,0.205293261,11800,4.26123852,44.138,5.379347752,10.805,27.45649383,6.314,0.019011022,150.72,2.813290535,307853389.3,3.993640335,10942822487,1.707445076,659.5201611,-1.233447246,16.9311471,53.28703339,7.14021344,65.52806722,31.08372235,23.8,73,60,22.55017588,-0.606221674,3.5,38.49549616,57.317,57.743,57.53519512,3.987599613,129.0669372,77.6,39.4,122.7,60.07877615,133904127.2,894509061,100,2.602522153,13.59796179,2.934149407,47.5117461,49.88573174,49.54857123,0,10.2,3.7,3616.179438,61.637,0.964314517,6,1240190,55.90658,55.62072,38.363,4.998947365
MALTA,100,100,,,0.305246007,14.65055905,1215289041,7.751641494,0,0,,17.767,48.87594588,32.1875,,,1535101,13845,28.125,1.151606572,2130,60.56855451,9.8,4.9,3.5,91.7,38.13575654,8.1,,1.43,31.73665853,90.93,37.04872562,3290856426,1.09375,8882509104,1.1,21176.30998,0.331846801,,1857.407106,8.71982433,,,100,100,12,,2.417624644,2.806814964,68.19987429,36.55999438,83,78.6,80.74634146,0.015457325,,124.4209424,5.5,4.5,6.7,6252,32.16257972,48.70370102,1079904135,2.24670181,199563492.8,17.30334267,1310.796875,0.762696599,15.5266172,67.17004014,50.26299579,0,8.7,0,1.091703057,120.3943212,5.009,1623.535302,320,92.1919,88.091,2.19582825,94.991,0.929150926,,,0.298664517,14.91606031,1334521773,7.751641494,0,0,,17.3048,49.5494509,31.96875,,,106.7326733,0.0539,28.03125,1.13992743,2130,59.23776379,9.5,38.20005328,7.6,,1.43,33.33535352,91.58,4.084791558,393890267.6,1.09375,9642848650,2.9,22776.19469,1.947496776,,1999.546737,8.7298784,,,100,100,12,,1.374906203,68.9138,36.6152183,83,78.6,80.74634146,0.012976988,129.7545011,5.3,4.5,6.6,31.5309706,1047172313,200868947.5,100,18.00684828,1323.04375,0.929969957,15.12572376,66.86742796,50.24055362,0,14.3,0,119.2798802,4.861,1469.150208,2,320,92.3128,88.34901,95.139,1.085830362
